Date,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Boosted,Boosted Percent,Bivalent,Bivalent Percent
10/8/22,18-29,"Asian, non-Latinx",41068,42998,99,35909,87.4,20833,50.7,2970,7.2
10/8/22,17-Dec,"White, non-Latinx",35643,26241,73.6,24124,67.7,11955,33.5,1974,5.5
10/8/22,11-May,All,210448,115936,55.1,101306,48.1,20657,9.8,0,0
10/8/22,17-Dec,Unknown,,3354,,2525,,742,,114,
10/8/22,11-May,"White, non-Latinx",43777,27406,62.6,25583,58.4,8249,18.8,0,0
10/8/22,17-Dec,All,180859,146081,80.8,130391,72.1,44472,24.6,4890,2.7
10/8/22,11-May,Latinx,83432,48816,58.5,42671,51.1,6822,8.2,0,0
10/8/22,11-May,"Asian, non-Latinx",10651,8069,75.8,7508,70.5,2036,19.1,0,0
10/8/22,17-Dec,"Black, non-Latinx",57964,33804,58.3,29276,50.5,6731,11.6,648,1.1
10/8/22,11-May,"Black, non-Latinx",66458,23911,36,19308,29.1,2408,3.6,0,0
10/8/22,17-Dec,"Other, non-Latinx",3047,5309,99,4197,99,966,31.7,108,3.5
10/8/22,11-May,"Other, non-Latinx",6225,3907,62.8,3246,52.1,492,7.9,0,0
10/8/22,11-May,Unknown,,3827,,2990,,650,,0,
10/8/22,17-Dec,"Asian, non-Latinx",8804,8016,91,7517,85.4,3610,41,352,4
10/8/22,17-Dec,Latinx,76627,69357,90.5,62752,81.9,20468,26.7,1694,2.2
10/8/22,0-4,Latinx,54903,4803,8.7,1375,2.5,5,0,0,0
10/8/22,0-4,"Black, non-Latinx",47946,1900,4,452,0.9,0,0,0,0
10/15/22,17-Dec,Latinx,76627,69395,90.6,62783,81.9,20474,26.7,2194,2.9
10/15/22,30-49,Latinx,226340,200205,88.5,181248,80.1,90429,40,11413,5
10/15/22,65+,"Black, non-Latinx",125967,93732,74.4,88138,70,70299,55.8,16624,13.2
10/15/22,50-64,Latinx,114048,107180,94,99669,87.4,67484,59.2,9273,8.1
10/15/22,30-49,All,809519,689528,85.2,623458,77,347019,42.9,78502,9.7
10/15/22,0-4,"White, non-Latinx",42995,10387,24.2,6507,15.1,8,0,0,0
10/15/22,50-64,"Other, non-Latinx",3063,14162,99,11858,99,5458,99,985,32.2
10/15/22,65+,"Other, non-Latinx",3206,8246,99,6948,99,4449,99,1242,38.7
10/15/22,30-49,"Asian, non-Latinx",64910,55048,84.8,50037,77.1,35295,54.4,8027,12.4
10/15/22,65+,"Asian, non-Latinx",26955,20298,75.3,18965,70.4,15991,59.3,3681,13.7
10/15/22,65+,All,362629,293487,80.9,273326,75.4,218596,60.3,66561,18.4
10/15/22,0-4,"Asian, non-Latinx",9998,1981,19.8,920,9.2,3,0,0,0
10/15/22,18-29,"White, non-Latinx",187581,149006,79.4,127727,68.1,67807,36.1,14311,7.6
10/15/22,65+,"White, non-Latinx",135462,102809,75.9,97401,71.9,80710,59.6,35799,26.4
10/15/22,65+,Unknown,,11424,,8857,,4145,,742,
10/15/22,30-49,"Black, non-Latinx",197825,131305,66.4,118712,60,48682,24.6,6844,3.5
10/15/22,65+,Latinx,71039,56978,80.2,53017,74.6,43002,60.5,8473,11.9
10/15/22,30-49,"Other, non-Latinx",10186,31075,99,25967,99,9764,95.9,1786,17.5
10/15/22,50-64,"Asian, non-Latinx",27117,25379,93.6,23166,85.4,17230,63.5,3048,11.2
10/15/22,18-29,All,526788,440489,83.6,373609,70.9,161486,30.7,26127,5
10/15/22,18-29,"Other, non-Latinx",11506,22459,99,17382,99,5040,43.8,717,6.2
10/15/22,50-64,Unknown,,16050,,12764,,4700,,759,
10/15/22,30-49,"White, non-Latinx",310259,239646,77.2,222001,71.6,155056,50,48601,15.7
10/15/22,18-29,Unknown,,20199,,15041,,3614,,910,
10/15/22,50-64,"White, non-Latinx",149921,119054,79.4,112851,75.3,82672,55.1,25389,16.9
10/15/22,18-29,"Asian, non-Latinx",41068,43084,99,35914,87.5,20833,50.7,3610,8.8
10/15/22,0-4,Unknown,,2184,,1276,,4,,0,
10/15/22,0-4,"Other, non-Latinx",6925,797,11.5,319,4.6,0,0,0,0
10/15/22,11-May,Latinx,83432,48894,58.6,42760,51.3,6932,8.3,19,0
10/15/22,50-64,All,439599,401409,91.3,371873,84.6,246639,56.1,50635,11.5
10/15/22,30-49,Unknown,,32249,,25493,,7793,,1831,
10/15/22,18-29,Latinx,147161,131137,89.1,115414,78.4,45790,31.1,4576,3.1
10/15/22,18-29,"Black, non-Latinx",139472,74604,53.5,62131,44.5,18402,13.2,2003,1.4
10/15/22,50-64,"Black, non-Latinx",145449,119584,82.2,111565,76.7,69095,47.5,11181,7.7
10/15/22,0-4,All,162797,22313,13.7,11030,6.8,21,0,0,0
10/15/22,11-May,"Black, non-Latinx",66458,23961,36.1,19349,29.1,2443,3.7,6,0
10/15/22,11-May,"Other, non-Latinx",6225,3915,62.9,3249,52.2,500,8,3,0
10/15/22,17-Dec,"Black, non-Latinx",57964,33835,58.4,29293,50.5,6731,11.6,839,1.4
10/15/22,17-Dec,"Asian, non-Latinx",8804,8020,91.1,7517,85.4,3610,41,440,5
10/15/22,17-Dec,"White, non-Latinx",35643,26260,73.7,24125,67.7,11956,33.5,2434,6.8
10/15/22,11-May,Unknown,,3841,,2998,,661,,1,
10/15/22,17-Dec,Unknown,,3361,,2525,,742,,149,
10/15/22,17-Dec,"Other, non-Latinx",3047,5311,99,4198,99,966,31.7,132,4.3
10/15/22,11-May,All,210448,116115,55.2,101479,48.2,20922,9.9,85,0
10/15/22,11-May,"Asian, non-Latinx",10651,8077,75.8,7512,70.5,2059,19.3,8,0.1
10/15/22,17-Dec,All,180859,146182,80.8,130441,72.1,44479,24.6,6188,3.4
10/15/22,11-May,"White, non-Latinx",43777,27427,62.7,25611,58.5,8327,19,48,0.1
10/15/22,0-4,Latinx,54903,4995,9.1,1516,2.8,6,0,0,0
10/15/22,0-4,"Black, non-Latinx",47946,1969,4.1,492,1,0,0,0,0
10/22/22,65+,Unknown,,11487,,8858,,4146,,918,
10/22/22,65+,All,362629,294136,81.1,273350,75.4,218654,60.3,79035,21.8
10/22/22,50-64,"Other, non-Latinx",3063,14183,99,11861,99,5458,99,1164,38
10/22/22,30-49,"Asian, non-Latinx",64910,55124,84.9,50040,77.1,35295,54.4,9361,14.4
10/22/22,17-Dec,"White, non-Latinx",35643,26279,73.7,24126,67.7,11959,33.6,3032,8.5
10/22/22,18-29,All,526788,441453,83.8,373724,70.9,161494,30.7,31279,5.9
10/22/22,18-29,Latinx,147161,131290,89.2,115442,78.4,45792,31.1,5534,3.8
10/22/22,18-29,Unknown,,20336,,15047,,3614,,1106,
10/22/22,50-64,"Black, non-Latinx",145449,119721,82.3,111593,76.7,69107,47.5,13734,9.4
10/22/22,65+,"Black, non-Latinx",125967,94022,74.6,88155,70,70330,55.8,20589,16.3
10/22/22,0-4,"White, non-Latinx",42995,10547,24.5,6859,16,9,0,0,0
10/22/22,65+,Latinx,71039,57072,80.3,53019,74.6,43016,60.6,10420,14.7
10/22/22,18-29,"Asian, non-Latinx",41068,43198,99,35924,87.5,20834,50.7,4251,10.4
10/22/22,18-29,"White, non-Latinx",187581,149393,79.6,127735,68.1,67810,36.1,17059,9.1
10/22/22,18-29,"Black, non-Latinx",139472,74729,53.6,62188,44.6,18403,13.2,2451,1.8
10/22/22,0-4,All,162797,22880,14.1,11770,7.2,23,0,0,0
10/22/22,50-64,Latinx,114048,107273,94.1,99675,87.4,67488,59.2,11385,10
10/22/22,30-49,Latinx,226340,200423,88.5,181269,80.1,90433,40,13721,6.1
10/22/22,0-4,"Other, non-Latinx",6925,825,11.9,352,5.1,0,0,0,0
10/22/22,0-4,"Asian, non-Latinx",9998,2035,20.4,996,10,3,0,0,0
10/22/22,50-64,All,439599,401885,91.4,371925,84.6,246658,56.1,60849,13.8
10/22/22,65+,"White, non-Latinx",135462,102955,76,97404,71.9,80715,59.6,40858,30.2
10/22/22,50-64,"White, non-Latinx",149921,119180,79.5,112857,75.3,82675,55.1,29954,20
10/22/22,65+,"Other, non-Latinx",3206,8268,99,6949,99,4454,99,1483,46.3
10/22/22,17-Dec,"Black, non-Latinx",57964,33865,58.4,29309,50.6,6740,11.6,1070,1.8
10/22/22,50-64,Unknown,,16104,,12769,,4700,,909,
10/22/22,30-49,"Other, non-Latinx",10186,31128,99,25971,99,9764,95.9,2119,20.8
10/22/22,11-May,"Other, non-Latinx",6225,3924,63,3255,52.3,502,8.1,56,0.9
10/22/22,50-64,"Asian, non-Latinx",27117,25424,93.8,23170,85.4,17230,63.5,3703,13.7
10/22/22,0-4,Unknown,,2233,,1368,,4,,0,
10/22/22,65+,"Asian, non-Latinx",26955,20332,75.4,18965,70.4,15993,59.3,4767,17.7
10/22/22,18-29,"Other, non-Latinx",11506,22507,99,17388,99,5041,43.8,878,7.6
10/22/22,30-49,"Black, non-Latinx",197825,131444,66.4,118771,60,48687,24.6,8242,4.2
10/22/22,30-49,Unknown,,32371,,25503,,7794,,2130,
10/22/22,30-49,All,809519,690439,85.3,623571,77,347030,42.9,91390,11.3
10/22/22,30-49,"White, non-Latinx",310259,239949,77.3,222017,71.6,155057,50,55817,18
10/22/22,11-May,All,210448,116342,55.3,101668,48.3,21006,10,1571,0.7
10/22/22,11-May,"Asian, non-Latinx",10651,8092,76,7524,70.6,2064,19.4,205,1.9
10/22/22,17-Dec,Unknown,,3369,,2525,,742,,176,
10/22/22,17-Dec,Latinx,76627,69446,90.6,62799,82,20477,26.7,2762,3.6
10/22/22,11-May,"White, non-Latinx",43777,27462,62.7,25651,58.6,8348,19.1,839,1.9
10/22/22,17-Dec,All,180859,146301,80.9,130477,72.1,44495,24.6,7781,4.3
10/22/22,11-May,Latinx,83432,48990,58.7,42837,51.3,6973,8.4,307,0.4
10/22/22,11-May,"Black, non-Latinx",66458,24024,36.1,19399,29.2,2455,3.7,109,0.2
10/22/22,17-Dec,"Asian, non-Latinx",8804,8023,91.1,7518,85.4,3610,41,568,6.5
10/22/22,17-Dec,"Other, non-Latinx",3047,5319,99,4200,99,967,31.7,173,5.7
10/22/22,11-May,Unknown,,3850,,3002,,664,,55,
10/22/22,0-4,"Black, non-Latinx",47946,2048,4.3,550,1.1,0,0,0,0
10/22/22,0-4,Latinx,54903,5192,9.5,1645,3,7,0,0,0
10/29/22,18-29,"White, non-Latinx",187581,149744,79.8,127742,68.1,67814,36.2,19380,10.3
10/29/22,17-Dec,"Other, non-Latinx",3047,5331,99,4200,99,967,31.7,196,6.4
10/29/22,30-49,"White, non-Latinx",310259,240248,77.4,222035,71.6,155059,50,62490,20.1
10/29/22,30-49,"Black, non-Latinx",197825,131561,66.5,118837,60.1,48693,24.6,9595,4.9
10/29/22,65+,"Asian, non-Latinx",26955,20366,75.6,18967,70.4,15993,59.3,5603,20.8
10/29/22,50-64,"White, non-Latinx",149921,119282,79.6,112859,75.3,82679,55.1,34104,22.7
10/29/22,65+,All,362629,294689,81.3,273380,75.4,218680,60.3,90707,25
10/29/22,30-49,Unknown,,32493,,25512,,7795,,2396,
10/29/22,30-49,"Asian, non-Latinx",64910,55194,85,50043,77.1,35296,54.4,10583,16.3
10/29/22,65+,"White, non-Latinx",135462,103080,76.1,97410,71.9,80716,59.6,45353,33.5
10/29/22,0-4,Unknown,,2270,,1438,,4,,0,
10/29/22,18-29,"Black, non-Latinx",139472,74835,53.7,62258,44.6,18408,13.2,2871,2.1
10/29/22,65+,Unknown,,11533,,8860,,4147,,1089,
10/29/22,18-29,"Other, non-Latinx",11506,22567,99,17391,99,5041,43.8,1006,8.7
10/29/22,0-4,"Other, non-Latinx",6925,867,12.5,390,5.6,0,0,0,0
10/29/22,50-64,All,439599,402344,91.5,371964,84.6,246678,56.1,70746,16.1
10/29/22,18-29,"Asian, non-Latinx",41068,43292,99,35931,87.5,20834,50.7,4823,11.7
10/29/22,50-64,Latinx,114048,107375,94.1,99687,87.4,67491,59.2,13537,11.9
10/29/22,0-4,"White, non-Latinx",42995,10748,25,7179,16.7,9,0,0,0
10/29/22,65+,"Black, non-Latinx",125967,94265,74.8,88169,70,70346,55.8,24574,19.5
10/29/22,18-29,Latinx,147161,131383,89.3,115461,78.5,45797,31.1,6365,4.3
10/29/22,50-64,"Black, non-Latinx",145449,119852,82.4,111609,76.7,69118,47.5,16325,11.2
10/29/22,50-64,"Other, non-Latinx",3063,14209,99,11863,99,5459,99,1367,44.6
10/29/22,30-49,Latinx,226340,200603,88.6,181292,80.1,90441,40,15846,7
10/29/22,50-64,Unknown,,16164,,12772,,4701,,1091,
10/29/22,65+,"Other, non-Latinx",3206,8296,99,6949,99,4454,99,1724,53.8
10/29/22,65+,Latinx,71039,57149,80.4,53025,74.6,43024,60.6,12364,17.4
10/29/22,0-4,"Asian, non-Latinx",9998,2085,20.9,1055,10.6,3,0,0,0
10/29/22,0-4,All,162797,23457,14.4,12436,7.6,23,0,0,0
10/29/22,30-49,"Other, non-Latinx",10186,31173,99,25978,99,9765,95.9,2413,23.7
10/29/22,30-49,All,809519,691272,85.4,623697,77,347049,42.9,103323,12.8
10/29/22,18-29,Unknown,,20433,,15050,,3615,,1253,
10/29/22,50-64,"Asian, non-Latinx",27117,25462,93.9,23174,85.5,17230,63.5,4322,15.9
10/29/22,18-29,All,526788,442254,84,373833,71,161509,30.7,35698,6.8
10/29/22,11-May,All,210448,116560,55.4,101818,48.4,21044,10,3543,1.7
10/29/22,11-May,"White, non-Latinx",43777,27505,62.8,25679,58.7,8360,19.1,1920,4.4
10/29/22,17-Dec,"Asian, non-Latinx",8804,8028,91.2,7519,85.4,3610,41,693,7.9
10/29/22,11-May,"Asian, non-Latinx",10651,8105,76.1,7539,70.8,2067,19.4,371,3.5
10/29/22,17-Dec,"White, non-Latinx",35643,26298,73.8,24127,67.7,11961,33.6,3573,10
10/29/22,11-May,"Black, non-Latinx",66458,24075,36.2,19436,29.2,2464,3.7,271,0.4
10/29/22,17-Dec,Unknown,,3377,,2527,,742,,201,
10/29/22,11-May,Unknown,,3872,,3009,,665,,135,
10/29/22,11-May,"Other, non-Latinx",6225,3932,63.2,3263,52.4,502,8.1,121,1.9
10/29/22,11-May,Latinx,83432,49071,58.8,42892,51.4,6986,8.4,725,0.9
10/29/22,17-Dec,Latinx,76627,69483,90.7,62814,82,20485,26.7,3294,4.3
10/29/22,17-Dec,"Black, non-Latinx",57964,33891,58.5,29322,50.6,6741,11.6,1289,2.2
10/29/22,17-Dec,All,180859,146408,81,130509,72.2,44506,24.6,9246,5.1
10/29/22,0-4,Latinx,54903,5361,9.8,1772,3.2,7,0,0,0
10/29/22,0-4,"Black, non-Latinx",47946,2126,4.4,602,1.3,0,0,0,0
11/5/22,65+,"White, non-Latinx",135462,103185,76.2,97412,71.9,80719,59.6,48826,36
11/5/22,11-May,"Asian, non-Latinx",10651,8117,76.2,7546,70.8,2069,19.4,515,4.8
11/5/22,18-29,"Other, non-Latinx",11506,22613,99,17395,99,5041,43.8,1144,9.9
11/5/22,18-29,Unknown,,20568,,15056,,3615,,1447,
11/5/22,65+,"Other, non-Latinx",3206,8318,99,6951,99,4455,99,1887,58.9
11/5/22,0-4,"Asian, non-Latinx",9998,2124,21.2,1105,11.1,4,0,0,0
11/5/22,18-29,"Black, non-Latinx",139472,74938,53.7,62312,44.7,18409,13.2,3272,2.3
11/5/22,50-64,"Other, non-Latinx",3063,14221,99,11864,99,5460,99,1532,50
11/5/22,0-4,Unknown,,2298,,1495,,4,,0,
11/5/22,50-64,All,439599,402687,91.6,372002,84.6,246694,56.1,78932,18
11/5/22,18-29,Latinx,147161,131509,89.4,115488,78.5,45799,31.1,7154,4.9
11/5/22,65+,Latinx,71039,57223,80.6,53028,74.6,43030,60.6,13883,19.5
11/5/22,65+,Unknown,,11567,,8861,,4147,,1221,
11/5/22,0-4,Latinx,54903,5561,10.1,1902,3.5,7,0,0,0
11/5/22,50-64,"Black, non-Latinx",145449,119943,82.5,111634,76.8,69124,47.5,18635,12.8
11/5/22,30-49,Latinx,226340,200793,88.7,181319,80.1,90445,40,17796,7.9
11/5/22,17-Dec,"Other, non-Latinx",3047,5338,99,4200,99,967,31.7,218,7.2
11/5/22,50-64,Unknown,,16214,,12772,,4703,,1226,
11/5/22,18-29,"White, non-Latinx",187581,150102,80,127750,68.1,67816,36.2,21755,11.6
11/5/22,50-64,"Asian, non-Latinx",27117,25488,94,23175,85.5,17231,63.5,4846,17.9
11/5/22,18-29,All,526788,443142,84.1,373933,71,161515,30.7,40177,7.6
11/5/22,30-49,"Other, non-Latinx",10186,31220,99,25981,99,9765,95.9,2651,26
11/5/22,65+,"Black, non-Latinx",125967,94441,75,88182,70,70353,55.9,27923,22.2
11/5/22,30-49,All,809519,692067,85.5,623823,77.1,347066,42.9,113876,14.1
11/5/22,50-64,Latinx,114048,107456,94.2,99695,87.4,67492,59.2,15423,13.5
11/5/22,30-49,"Black, non-Latinx",197825,131677,66.6,118903,60.1,48701,24.6,10819,5.5
11/5/22,65+,"Asian, non-Latinx",26955,20384,75.6,18970,70.4,15993,59.3,6224,23.1
11/5/22,0-4,"Other, non-Latinx",6925,892,12.9,415,6,0,0,0,0
11/5/22,65+,All,362629,295118,81.4,273404,75.4,218697,60.3,99964,27.6
11/5/22,0-4,"White, non-Latinx",42995,10925,25.4,7460,17.4,11,0,0,0
11/5/22,30-49,Unknown,,32608,,25519,,7795,,2649,
11/5/22,18-29,"Asian, non-Latinx",41068,43412,99,35932,87.5,20835,50.7,5405,13.2
11/5/22,50-64,"White, non-Latinx",149921,119365,79.6,112862,75.3,82684,55.2,37270,24.9
11/5/22,30-49,"Asian, non-Latinx",64910,55255,85.1,50048,77.1,35297,54.4,11645,17.9
11/5/22,17-Dec,"White, non-Latinx",35643,26308,73.8,24127,67.7,11961,33.6,4079,11.4
11/5/22,0-4,All,162797,24009,14.7,13025,8,26,0,0,0
11/5/22,30-49,"White, non-Latinx",310259,240514,77.5,222053,71.6,155063,50,68316,22
11/5/22,11-May,"Black, non-Latinx",66458,24134,36.3,19464,29.3,2467,3.7,462,0.7
11/5/22,17-Dec,Unknown,,3385,,2527,,742,,228,
11/5/22,17-Dec,"Black, non-Latinx",57964,33906,58.5,29335,50.6,6743,11.6,1467,2.5
11/5/22,11-May,All,210448,116773,55.5,101933,48.4,21069,10,5245,2.5
11/5/22,11-May,"White, non-Latinx",43777,27534,62.9,25699,58.7,8366,19.1,2749,6.3
11/5/22,11-May,Unknown,,3884,,3015,,667,,181,
11/5/22,17-Dec,"Asian, non-Latinx",8804,8031,91.2,7520,85.4,3610,41,790,9
11/5/22,17-Dec,All,180859,146510,81,130532,72.2,44509,24.6,10596,5.9
11/5/22,11-May,"Other, non-Latinx",6225,3940,63.3,3268,52.5,503,8.1,174,2.8
11/5/22,17-Dec,Latinx,76627,69542,90.8,62823,82,20486,26.7,3814,5
11/5/22,11-May,Latinx,83432,49164,58.9,42941,51.5,6997,8.4,1164,1.4
11/5/22,0-4,"Black, non-Latinx",47946,2209,4.6,648,1.4,0,0,0,0
11/12/22,65+,"White, non-Latinx",135462,103240,76.2,97417,71.9,80720,59.6,51350,37.9
11/12/22,18-29,Unknown,,20684,,15058,,3615,,1606,
11/12/22,65+,Unknown,,11602,,8862,,4147,,1321,
11/12/22,65+,Latinx,71039,57274,80.6,53036,74.7,43032,60.6,15263,21.5
11/12/22,30-49,"Black, non-Latinx",197825,131798,66.6,118960,60.1,48706,24.6,11988,6.1
11/12/22,50-64,"Other, non-Latinx",3063,14240,99,11864,99,5460,99,1658,54.1
11/12/22,65+,"Black, non-Latinx",125967,94572,75.1,88199,70,70366,55.9,30711,24.4
11/12/22,18-29,"Other, non-Latinx",11506,22651,99,17399,99,5041,43.8,1274,11.1
11/12/22,65+,"Asian, non-Latinx",26955,20412,75.7,18971,70.4,15994,59.3,6739,25
11/12/22,30-49,"Other, non-Latinx",10186,31262,99,25984,99,9765,95.9,2880,28.3
11/12/22,0-4,"Asian, non-Latinx",9998,2174,21.7,1166,11.7,4,0,0,0
11/12/22,0-4,Latinx,54903,5774,10.5,2029,3.7,8,0,0,0
11/12/22,18-29,"Black, non-Latinx",139472,75040,53.8,62385,44.7,18411,13.2,3652,2.6
11/12/22,0-4,"Other, non-Latinx",6925,921,13.3,440,6.4,0,0,0,0
11/12/22,50-64,Unknown,,16242,,12774,,4704,,1319,
11/12/22,30-49,"Asian, non-Latinx",64910,55319,85.2,50051,77.1,35297,54.4,12717,19.6
11/12/22,50-64,Latinx,114048,107543,94.3,99704,87.4,67493,59.2,17293,15.2
11/12/22,30-49,Unknown,,32709,,25526,,7795,,2886,
11/12/22,65+,"Other, non-Latinx",3206,8332,99,6955,99,4455,99,2041,63.7
11/12/22,30-49,All,809519,692846,85.6,623925,77.1,347079,42.9,124209,15.3
11/12/22,18-29,All,526788,443957,84.3,374047,71,161531,30.7,44670,8.5
11/12/22,50-64,"White, non-Latinx",149921,119438,79.7,112867,75.3,82686,55.2,40014,26.7
11/12/22,0-4,Unknown,,2328,,1567,,5,,0,
11/12/22,18-29,"White, non-Latinx",187581,150422,80.2,127758,68.1,67821,36.2,24078,12.8
11/12/22,17-Dec,"Black, non-Latinx",57964,33936,58.5,29351,50.6,6744,11.6,1678,2.9
11/12/22,50-64,All,439599,403018,91.7,372039,84.6,246705,56.1,86241,19.6
11/12/22,65+,All,362629,295432,81.5,273440,75.4,218714,60.3,107425,29.6
11/12/22,0-4,"White, non-Latinx",42995,11107,25.8,7759,18,12,0,0,0
11/12/22,0-4,All,162797,24591,15.1,13646,8.4,29,0,0,0
11/12/22,30-49,"White, non-Latinx",310259,240773,77.6,222064,71.6,155066,50,73811,23.8
11/12/22,50-64,"Black, non-Latinx",145449,120037,82.5,111653,76.8,69131,47.5,20671,14.2
11/12/22,18-29,"Asian, non-Latinx",41068,43523,99,35934,87.5,20835,50.7,5999,14.6
11/12/22,30-49,Latinx,226340,200985,88.8,181340,80.1,90450,40,19927,8.8
11/12/22,50-64,"Asian, non-Latinx",27117,25518,94.1,23177,85.5,17231,63.5,5286,19.5
11/12/22,18-29,Latinx,147161,131637,89.5,115513,78.5,45808,31.1,8061,5.5
11/12/22,17-Dec,"Asian, non-Latinx",8804,8038,91.3,7520,85.4,3610,41,889,10.1
11/12/22,17-Dec,Latinx,76627,69577,90.8,62844,82,20487,26.7,4436,5.8
11/12/22,17-Dec,All,180859,146608,81.1,130579,72.2,44511,24.6,12183,6.7
11/12/22,11-May,"Black, non-Latinx",66458,24190,36.4,19522,29.4,2473,3.7,608,0.9
11/12/22,17-Dec,"White, non-Latinx",35643,26322,73.8,24134,67.7,11961,33.6,4673,13.1
11/12/22,11-May,"White, non-Latinx",43777,27568,63,25725,58.8,8375,19.1,3692,8.4
11/12/22,11-May,"Asian, non-Latinx",10651,8128,76.3,7560,71,2073,19.5,706,6.6
11/12/22,11-May,Unknown,,3892,,3020,,667,,250,
11/12/22,17-Dec,Unknown,,3389,,2528,,742,,256,
11/12/22,11-May,All,210448,116979,55.6,102121,48.5,21099,10,7186,3.4
11/12/22,11-May,"Other, non-Latinx",6225,3952,63.5,3273,52.6,505,8.1,228,3.7
11/12/22,17-Dec,"Other, non-Latinx",3047,5346,99,4202,99,967,31.7,251,8.2
11/12/22,11-May,Latinx,83432,49249,59,43021,51.6,7006,8.4,1702,2
11/12/22,0-4,"Black, non-Latinx",47946,2287,4.8,685,1.4,0,0,0,0
11/19/22,0-4,"White, non-Latinx",42995,11286,26.2,8049,18.7,12,0,0,0
11/19/22,65+,"Asian, non-Latinx",26955,20430,75.8,18972,70.4,15994,59.3,7172,26.6
11/19/22,65+,"Other, non-Latinx",3206,8354,99,6956,99,4455,99,2190,68.3
11/19/22,0-4,All,162797,25212,15.5,14274,8.8,31,0,0,0
11/19/22,30-49,Latinx,226340,201146,88.9,181352,80.1,90452,40,21846,9.7
11/19/22,50-64,"White, non-Latinx",149921,119499,79.7,112874,75.3,82691,55.2,42774,28.5
11/19/22,18-29,"Black, non-Latinx",139472,75148,53.9,62432,44.8,18413,13.2,4039,2.9
11/19/22,0-4,"Asian, non-Latinx",9998,2227,22.3,1227,12.3,4,0,0,0
11/19/22,30-49,"Black, non-Latinx",197825,131928,66.7,119009,60.2,48713,24.6,13130,6.6
11/19/22,65+,Latinx,71039,57324,80.7,53038,74.7,43035,60.6,16651,23.4
11/19/22,0-4,Unknown,,2375,,1628,,5,,0,
11/19/22,65+,All,362629,295826,81.6,273461,75.4,218734,60.3,114890,31.7
11/19/22,30-49,"Other, non-Latinx",10186,31304,99,25990,99,9766,95.9,3142,30.8
11/19/22,50-64,Latinx,114048,107606,94.4,99708,87.4,67496,59.2,19035,16.7
11/19/22,50-64,"Other, non-Latinx",3063,14256,99,11865,99,5460,99,1804,58.9
11/19/22,18-29,All,526788,444697,84.4,374139,71,161542,30.7,48739,9.3
11/19/22,50-64,"Asian, non-Latinx",27117,25536,94.2,23182,85.5,17231,63.5,5673,20.9
11/19/22,0-4,"Other, non-Latinx",6925,960,13.9,463,6.7,0,0,0,0
11/19/22,65+,"Black, non-Latinx",125967,94761,75.2,88214,70,70379,55.9,33587,26.7
11/19/22,0-4,Latinx,54903,5993,10.9,2165,3.9,9,0,0,0
11/19/22,18-29,Unknown,,20778,,15062,,3617,,1752,
11/19/22,18-29,Latinx,147161,131749,89.5,115535,78.5,45810,31.1,8906,6.1
11/19/22,30-49,"White, non-Latinx",310259,241009,77.7,222076,71.6,155067,50,78891,25.4
11/19/22,65+,Unknown,,11631,,8863,,4147,,1421,
11/19/22,50-64,All,439599,403307,91.7,372075,84.6,246723,56.1,93456,21.3
11/19/22,11-May,Latinx,83432,49355,59.2,43075,51.6,7013,8.4,2185,2.6
11/19/22,50-64,Unknown,,16270,,12776,,4704,,1410,
11/19/22,30-49,Unknown,,32784,,25531,,7795,,3076,
11/19/22,18-29,"Other, non-Latinx",11506,22711,99,17407,99,5043,43.8,1397,12.1
11/19/22,18-29,"White, non-Latinx",187581,150709,80.3,127764,68.1,67823,36.2,26131,13.9
11/19/22,65+,"White, non-Latinx",135462,103326,76.3,97418,71.9,80724,59.6,53869,39.8
11/19/22,30-49,All,809519,693556,85.7,624014,77.1,347090,42.9,133767,16.5
11/19/22,30-49,"Asian, non-Latinx",64910,55385,85.3,50056,77.1,35297,54.4,13682,21.1
11/19/22,18-29,"Asian, non-Latinx",41068,43602,99,35939,87.5,20836,50.7,6514,15.9
11/19/22,11-May,"Black, non-Latinx",66458,24245,36.5,19549,29.4,2474,3.7,790,1.2
11/19/22,17-Dec,All,180859,146697,81.1,130617,72.2,44513,24.6,13482,7.5
11/19/22,17-Dec,"Asian, non-Latinx",8804,8042,91.3,7521,85.4,3610,41,965,11
11/19/22,11-May,Unknown,,3909,,3025,,668,,307,
11/19/22,17-Dec,Unknown,,3396,,2532,,742,,280,
11/19/22,11-May,"Asian, non-Latinx",10651,8136,76.4,7563,71,2073,19.5,830,7.8
11/19/22,17-Dec,"White, non-Latinx",35643,26337,73.9,24139,67.7,11961,33.6,5115,14.4
11/19/22,11-May,"White, non-Latinx",43777,27600,63,25745,58.8,8384,19.2,4441,10.1
11/19/22,17-Dec,"Black, non-Latinx",57964,33958,58.6,29364,50.7,6744,11.6,1884,3.3
11/19/22,11-May,All,210448,117209,55.7,102231,48.6,21118,10,8813,4.2
11/19/22,17-Dec,Latinx,76627,69616,90.9,62856,82,20489,26.7,4965,6.5
11/19/22,17-Dec,"Other, non-Latinx",3047,5348,99,4205,99,967,31.7,273,9
11/19/22,11-May,"Other, non-Latinx",6225,3964,63.7,3274,52.6,506,8.1,260,4.2
11/19/22,0-4,"Black, non-Latinx",47946,2371,4.9,742,1.5,1,0,0,0
